frames,x1,y1,x2,y2,class
frame0,178,164,230,218,gray_rubber_sphere
frame0,333,134,382,183,yellow_metal_sphere
frame0,95,54,133,92,blue_rubber_sphere
frame1,178,164,230,218,gray_rubber_sphere
frame1,333,134,382,183,yellow_metal_sphere
frame1,95,54,133,92,blue_rubber_sphere
frame2,178,164,230,218,gray_rubber_sphere
frame2,333,134,382,183,yellow_metal_sphere
frame2,95,54,133,92,blue_rubber_sphere
frame3,178,164,230,218,gray_rubber_sphere
frame3,333,134,382,183,yellow_metal_sphere
frame3,95,54,133,92,blue_rubber_sphere
frame4,178,164,230,218,gray_rubber_sphere
frame4,333,134,382,183,yellow_metal_sphere
frame4,95,54,133,92,blue_rubber_sphere
frame5,178,164,230,218,gray_rubber_sphere
frame5,333,134,382,183,yellow_metal_sphere
frame5,95,54,133,92,blue_rubber_sphere
frame6,178,164,230,218,gray_rubber_sphere
frame6,333,134,382,183,yellow_metal_sphere
frame6,95,54,133,92,blue_rubber_sphere
frame7,178,164,230,218,gray_rubber_sphere
frame7,333,134,382,183,yellow_metal_sphere
frame7,95,54,133,92,blue_rubber_sphere
frame8,178,164,230,218,gray_rubber_sphere
frame8,333,134,382,183,yellow_metal_sphere
frame8,95,54,133,92,blue_rubber_sphere
frame9,178,164,230,218,gray_rubber_sphere
frame9,333,133,382,184,yellow_metal_sphere
frame9,95,54,133,92,blue_rubber_sphere
frame10,178,164,230,218,gray_rubber_sphere
frame10,333,133,382,184,yellow_metal_sphere
frame10,95,54,133,92,blue_rubber_sphere
frame10,339,295,420,320,blue_rubber_cylinder
frame11,178,164,230,218,gray_rubber_sphere
frame11,333,133,383,184,yellow_metal_sphere
frame11,95,54,133,92,blue_rubber_sphere
frame12,178,164,230,218,gray_rubber_sphere
frame12,332,133,383,185,yellow_metal_sphere
frame12,95,54,133,92,blue_rubber_sphere
frame13,178,164,230,218,gray_rubber_sphere
frame13,332,133,383,185,yellow_metal_sphere
frame13,95,54,133,92,blue_rubber_sphere
frame13,309,271,390,320,blue_rubber_cylinder
frame14,178,164,230,218,gray_rubber_sphere
frame14,332,133,383,185,yellow_metal_sphere
frame14,95,54,133,92,blue_rubber_sphere
frame15,178,164,230,218,gray_rubber_sphere
frame15,332,133,383,185,yellow_metal_sphere
frame15,95,54,133,92,blue_rubber_sphere
frame16,178,164,230,218,gray_rubber_sphere
frame16,332,133,383,185,yellow_metal_sphere
frame16,95,54,133,92,blue_rubber_sphere
frame16,284,250,359,320,blue_rubber_cylinder
frame16,284,251,361,319,blue_metal_cylinder
frame17,178,164,230,218,gray_rubber_sphere
frame17,333,133,383,185,yellow_metal_sphere
frame17,95,54,133,92,blue_rubber_sphere
frame17,275,244,350,320,blue_metal_cylinder
frame17,276,244,350,320,blue_rubber_cylinder
frame18,178,164,230,218,gray_rubber_sphere
frame18,333,133,382,184,yellow_metal_sphere
frame18,96,54,132,92,blue_rubber_sphere
frame18,268,239,340,320,blue_metal_cylinder
frame19,178,165,230,218,gray_rubber_sphere
frame19,333,134,382,184,yellow_metal_sphere
frame19,96,54,132,92,blue_rubber_sphere
frame19,262,234,332,320,blue_metal_cylinder
frame20,178,165,230,218,gray_rubber_sphere
frame20,255,227,324,320,blue_metal_cylinder
frame20,333,134,382,183,yellow_metal_sphere
frame20,96,54,132,92,blue_rubber_sphere
frame21,249,222,316,313,blue_metal_cylinder
frame21,178,165,230,218,gray_rubber_sphere
frame21,333,134,381,183,yellow_metal_sphere
frame21,96,54,132,92,blue_rubber_sphere
frame22,178,165,230,218,gray_rubber_sphere
frame22,243,217,308,306,blue_metal_cylinder
frame22,334,134,381,183,yellow_metal_sphere
frame22,96,54,132,92,blue_rubber_sphere
frame23,179,165,229,218,gray_rubber_sphere
frame23,237,213,302,299,blue_metal_cylinder
frame23,334,134,381,183,yellow_metal_sphere
frame23,97,54,132,92,blue_rubber_sphere
frame24,179,165,229,218,gray_rubber_sphere
frame24,231,208,295,292,blue_metal_cylinder
frame24,333,134,381,184,yellow_metal_sphere
frame24,97,54,132,91,blue_rubber_sphere
frame25,178,164,229,218,gray_rubber_sphere
frame25,225,201,289,287,blue_metal_cylinder
frame25,333,133,382,184,yellow_metal_sphere
frame25,97,54,132,91,blue_rubber_sphere
frame26,178,164,229,219,gray_rubber_sphere
frame26,219,198,282,281,blue_metal_cylinder
frame26,333,133,382,184,yellow_metal_sphere
frame26,96,55,132,92,blue_rubber_sphere
frame27,178,164,230,220,gray_rubber_sphere
