frames,x1,y1,x2,y2,class
frame0,377,157,453,234,blue_metal_cube
frame0,187,112,242,174,brown_metal_cube
frame1,377,157,453,234,blue_metal_cube
frame1,187,112,242,174,brown_metal_cube
frame2,377,157,453,234,blue_metal_cube
frame2,187,112,242,174,brown_metal_cube
frame3,377,157,453,234,blue_metal_cube
frame3,187,112,242,174,brown_metal_cube
frame4,377,157,453,234,blue_metal_cube
frame4,187,112,242,174,brown_metal_cube
frame5,377,157,453,234,blue_metal_cube
frame5,187,112,242,174,brown_metal_cube
frame6,376,157,453,234,blue_metal_cube
frame6,187,112,242,174,brown_metal_cube
frame7,376,156,453,234,blue_metal_cube
frame7,187,112,242,174,brown_metal_cube
frame7,442,293,480,320,red_rubber_cylinder
frame8,376,156,453,235,blue_metal_cube
frame8,187,112,242,174,brown_metal_cube
frame9,376,157,453,234,blue_metal_cube
frame9,187,112,242,174,brown_metal_cube
frame9,434,272,478,320,red_rubber_cube
frame10,377,157,452,234,blue_metal_cube
frame10,187,112,242,174,brown_metal_cube
frame10,431,264,479,320,red_rubber_cube
frame11,376,157,453,234,blue_metal_cube
frame11,187,112,242,174,brown_metal_cube
frame11,427,257,479,320,red_rubber_cube
frame12,377,157,452,234,blue_metal_cube
frame12,187,112,242,174,brown_metal_cube
frame12,422,247,479,320,red_rubber_cube
frame13,377,157,452,234,blue_metal_cube
frame13,187,112,242,174,brown_metal_cube
frame13,420,239,479,320,red_rubber_cube
frame14,377,157,452,234,blue_metal_cube
frame14,187,112,242,174,brown_metal_cube
frame14,417,232,480,320,red_rubber_cube
frame15,377,157,453,234,blue_metal_cube
frame15,187,112,242,174,brown_metal_cube
frame15,416,224,479,316,red_rubber_cube
frame16,377,157,453,234,blue_metal_cube
frame16,187,112,242,174,brown_metal_cube
frame16,411,217,479,309,red_rubber_cube
frame17,377,157,454,232,blue_metal_cube
frame17,187,112,242,174,brown_metal_cube
frame17,410,211,479,300,red_rubber_cube
frame18,377,157,454,231,blue_metal_cube
frame18,187,112,242,174,brown_metal_cube
frame18,407,206,480,288,red_rubber_cube
frame19,377,157,453,227,blue_metal_cube
frame19,187,112,242,174,brown_metal_cube
frame19,405,200,479,282,red_rubber_cube
frame20,377,157,454,225,blue_metal_cube
frame20,187,112,242,174,brown_metal_cube
frame20,404,194,480,275,red_rubber_cube
frame21,375,156,451,223,blue_metal_cube
frame21,187,112,242,174,brown_metal_cube
frame21,403,189,478,272,red_rubber_cube
frame22,374,152,451,221,blue_metal_cube
frame22,187,112,242,174,brown_metal_cube
frame22,402,186,479,269,red_rubber_cube
