frames,x1,y1,x2,y2,class
frame0,145,117,198,179,cyan_rubber_cube
frame0,192,71,229,116,red_rubber_cylinder
frame0,331,93,375,147,gray_metal_cylinder
frame1,145,117,198,179,cyan_rubber_cube
frame1,192,71,229,116,red_rubber_cylinder
frame1,331,93,375,147,gray_metal_cylinder
frame2,145,117,198,179,cyan_rubber_cube
frame2,192,71,229,116,red_rubber_cylinder
frame2,331,93,375,147,gray_metal_cylinder
frame3,145,117,198,179,cyan_rubber_cube
frame3,192,71,229,116,red_rubber_cylinder
frame3,331,93,375,147,gray_metal_cylinder
frame4,145,117,198,179,cyan_rubber_cube
frame4,192,71,229,116,red_rubber_cylinder
frame4,331,93,375,147,gray_metal_cylinder
frame5,145,117,198,179,cyan_rubber_cube
frame5,192,71,229,116,red_rubber_cylinder
frame5,331,93,375,147,gray_metal_cylinder
frame6,145,117,198,179,cyan_rubber_cube
frame6,192,71,229,116,red_rubber_cylinder
frame6,331,93,375,147,gray_metal_cylinder
frame7,145,117,198,179,cyan_rubber_cube
frame7,192,71,229,116,red_rubber_cylinder
frame7,331,93,375,147,gray_metal_cylinder
frame8,145,117,198,179,cyan_rubber_cube
frame8,192,71,229,116,red_rubber_cylinder
frame8,331,93,375,147,gray_metal_cylinder
frame9,145,117,198,179,cyan_rubber_cube
frame9,192,71,229,116,red_rubber_cylinder
frame9,331,93,375,147,gray_metal_cylinder
frame10,145,117,198,179,cyan_rubber_cube
frame10,192,71,229,116,red_rubber_cylinder
frame10,331,93,375,147,gray_metal_cylinder
frame11,145,117,198,179,cyan_rubber_cube
frame11,192,71,229,116,red_rubber_cylinder
frame11,331,93,375,147,gray_metal_cylinder
frame12,145,117,198,179,cyan_rubber_cube
frame12,192,71,229,116,red_rubber_cylinder
frame12,331,93,375,147,gray_metal_cylinder
frame12,460,136,480,210,gray_metal_cube
frame13,145,117,198,179,cyan_rubber_cube
frame13,192,71,229,116,red_rubber_cylinder
frame13,331,93,375,147,gray_metal_cylinder
frame13,452,135,479,203,gray_metal_cube
frame14,145,117,198,179,cyan_rubber_cube
frame14,443,134,479,199,gray_metal_cube
frame14,192,71,229,116,red_rubber_cylinder
frame14,330,93,375,147,gray_metal_cylinder
frame15,145,117,198,179,cyan_rubber_cube
frame15,436,132,479,197,gray_metal_cube
frame15,192,71,229,116,red_rubber_cylinder
frame15,330,92,375,147,gray_metal_cylinder
frame16,145,117,198,179,cyan_rubber_cube
frame16,192,71,229,116,red_rubber_cylinder
frame16,429,128,480,194,gray_metal_cube
frame16,330,92,375,147,gray_metal_cylinder
frame17,422,126,479,192,gray_metal_cube
frame17,145,117,198,179,cyan_rubber_cube
frame17,192,71,229,116,red_rubber_cylinder
frame17,330,92,375,147,gray_metal_cylinder
frame18,145,117,198,179,cyan_rubber_cube
frame18,192,71,229,116,red_rubber_cylinder
frame18,330,93,375,147,gray_metal_cylinder
frame18,413,125,478,190,gray_metal_cube
frame19,145,117,198,179,cyan_rubber_cube
frame19,192,71,229,116,red_rubber_cylinder
frame19,408,122,471,185,gray_metal_cube
frame19,330,93,375,147,gray_metal_cylinder
frame20,145,117,198,179,cyan_rubber_cube
frame20,192,71,229,116,red_rubber_cylinder
frame20,401,120,463,182,gray_metal_cube
frame20,330,93,375,147,gray_metal_cylinder
frame21,145,117,198,179,cyan_rubber_cube
frame21,192,71,229,116,red_rubber_cylinder
frame21,395,118,455,179,gray_metal_cube
frame21,330,93,375,147,gray_metal_cylinder
frame22,145,117,198,179,cyan_rubber_cube
frame22,192,71,229,116,red_rubber_cylinder
frame22,388,115,447,176,gray_metal_cube
frame22,330,93,374,147,gray_metal_cylinder
frame23,145,117,198,179,cyan_rubber_cube
frame23,192,71,229,116,red_rubber_cylinder
frame23,330,93,374,147,gray_metal_cylinder
frame23,382,114,438,174,gray_metal_cube
frame24,145,117,198,179,cyan_rubber_cube
frame24,192,71,229,116,red_rubber_cylinder
frame24,330,94,374,147,gray_metal_cylinder
frame24,377,112,430,170,gray_metal_cube
frame25,145,117,197,179,cyan_rubber_cube
frame25,192,71,229,116,red_rubber_cylinder
frame25,331,94,373,147,gray_metal_cylinder
frame25,370,109,424,168,gray_metal_cube
frame26,145,117,197,179,cyan_rubber_cube
frame26,192,71,229,116,red_rubber_cylinder
frame26,367,108,418,165,gray_metal_cube
frame26,329,93,376,147,gray_metal_cylinder
frame27,145,117,197,179,cyan_rubber_cube
frame27,192,71,229,116,red_rubber_cylinder
frame27,364,107,416,165,gray_metal_cube
frame27,326,93,369,145,gray_metal_cylinder
frame28,145,117,197,179,cyan_rubber_cube
frame28,192,71,229,116,red_rubber_cylinder
frame28,364,106,412,164,gray_metal_cube
frame28,324,91,365,144,gray_metal_cylinder
frame29,145,117,197,179,cyan_rubber_cube
frame29,192,71,229,116,red_rubber_cylinder
frame29,320,90,363,143,gray_metal_cylinder
frame29,361,105,410,164,gray_metal_cube
frame30,145,117,197,179,cyan_rubber_cube
frame30,192,71,229,116,red_rubber_cylinder
frame30,317,89,358,142,gray_metal_cylinder
frame30,359,104,410,164,gray_metal_cube
frame31,146,117,197,179,cyan_rubber_cube
frame31,192,71,229,116,red_rubber_cylinder
frame31,356,103,408,163,gray_metal_cube
frame31,314,89,355,140,gray_metal_cylinder
frame32,146,117,197,179,cyan_rubber_cube
frame32,192,71,229,116,red_rubber_cylinder
frame32,311,87,351,138,gray_metal_cylinder
frame32,354,103,408,163,gray_metal_cube
frame33,146,117,197,179,cyan_rubber_cube
frame33,192,71,229,116,red_rubber_cylinder
frame33,308,86,350,138,gray_metal_cylinder
frame33,351,103,407,163,gray_metal_cube
frame34,146,117,197,179,cyan_rubber_cube
frame34,192,71,229,116,red_rubber_cylinder
frame34,350,102,406,162,gray_metal_cube
frame34,306,85,345,136,gray_metal_cylinder
frame35,146,117,197,179,cyan_rubber_cube
frame35,192,71,229,116,red_rubber_cylinder
frame35,303,85,343,135,gray_metal_cylinder
frame35,348,102,405,162,gray_metal_cube
frame36,146,117,197,179,cyan_rubber_cube
frame36,192,71,229,116,red_rubber_cylinder
frame36,300,84,339,134,gray_metal_cylinder
frame36,346,101,404,161,gray_metal_cube
