frames,x1,y1,x2,y2,class
frame0,189,67,224,104,brown_metal_sphere
frame0,232,36,263,74,red_rubber_cylinder
frame0,285,17,312,44,purple_rubber_sphere
frame1,189,67,224,104,brown_metal_sphere
frame1,232,36,263,74,red_rubber_cylinder
frame1,282,18,310,46,purple_rubber_sphere
frame2,189,67,224,104,brown_metal_sphere
frame2,279,19,306,47,purple_rubber_sphere
frame2,232,36,263,74,red_rubber_cylinder
frame3,188,67,224,104,brown_metal_sphere
frame3,275,20,304,49,purple_rubber_sphere
frame3,232,36,263,74,red_rubber_cylinder
frame4,188,67,224,104,brown_metal_sphere
frame4,232,36,263,74,red_rubber_cylinder
frame4,272,22,301,51,purple_rubber_sphere
frame5,188,67,224,104,brown_metal_sphere
frame5,269,23,298,52,purple_rubber_sphere
frame5,232,36,263,74,red_rubber_cylinder
frame6,188,67,224,105,brown_metal_sphere
frame6,267,24,295,54,purple_rubber_sphere
frame6,232,36,264,74,red_rubber_cylinder
frame7,188,67,225,105,brown_metal_sphere
frame7,264,25,292,55,purple_rubber_sphere
frame7,232,36,264,75,red_rubber_cylinder
frame8,188,67,225,105,brown_metal_sphere
frame8,231,36,264,75,red_rubber_cylinder
frame8,261,26,289,56,purple_rubber_sphere
frame9,188,67,225,105,brown_metal_sphere
frame9,259,28,287,58,purple_rubber_sphere
frame9,231,36,265,75,red_rubber_cylinder
frame10,188,67,225,105,brown_metal_sphere
frame10,231,36,265,76,red_rubber_cylinder
frame10,257,29,283,59,purple_rubber_sphere
frame11,188,67,225,105,brown_metal_sphere
frame11,231,36,265,76,red_rubber_cylinder
frame11,254,30,279,60,purple_rubber_sphere
frame12,188,67,225,105,brown_metal_sphere
frame12,231,36,265,77,red_rubber_cylinder
frame12,250,30,276,61,purple_rubber_sphere
frame13,188,67,225,105,brown_metal_sphere
frame13,230,36,265,77,red_rubber_cylinder
frame13,248,32,274,62,purple_rubber_sphere
frame14,228,38,263,78,red_rubber_cylinder
frame14,188,67,225,105,brown_metal_sphere
frame15,228,38,261,79,red_rubber_cylinder
frame15,188,67,225,106,brown_metal_sphere
frame16,226,40,260,80,red_rubber_cylinder
frame16,188,67,225,106,brown_metal_sphere
frame17,188,67,225,106,brown_metal_sphere
frame17,225,40,259,81,red_rubber_cylinder
frame18,188,67,225,105,brown_metal_sphere
frame18,223,42,258,83,red_rubber_cylinder
frame18,238,31,267,61,purple_rubber_sphere
frame19,221,43,256,84,red_rubber_cylinder
frame19,188,67,225,105,brown_metal_sphere
frame19,0,119,22,182,yellow_rubber_cube
frame19,0,119,23,182,yellow_rubber_sphere
frame20,220,45,255,85,red_rubber_cylinder
frame20,188,67,224,105,brown_metal_sphere
frame20,0,118,30,182,yellow_rubber_cube
frame20,236,30,265,61,purple_rubber_sphere
frame21,0,116,37,177,yellow_rubber_cube
frame21,188,67,224,105,brown_metal_sphere
frame21,219,46,254,86,red_rubber_cylinder
frame21,235,30,263,60,purple_rubber_sphere
frame22,188,67,224,105,brown_metal_sphere
frame22,0,114,44,175,yellow_rubber_cube
frame22,232,30,262,60,purple_rubber_sphere
frame22,217,47,253,87,red_rubber_cylinder
frame23,188,67,224,105,brown_metal_sphere
frame23,0,113,51,172,yellow_rubber_cube
frame23,216,47,251,89,red_rubber_cylinder
frame23,232,30,260,61,purple_rubber_sphere
frame24,188,67,223,105,brown_metal_sphere
frame24,0,111,57,172,yellow_rubber_cube
frame24,230,30,259,60,purple_rubber_sphere
frame24,215,48,250,89,red_rubber_cylinder
frame25,0,109,63,168,yellow_rubber_cube
frame25,188,67,223,105,brown_metal_sphere
frame25,213,49,248,91,red_rubber_cylinder
frame25,229,30,258,60,purple_rubber_sphere
frame26,188,67,223,105,brown_metal_sphere
frame26,4,108,69,167,yellow_rubber_cube
frame26,211,50,247,92,red_rubber_cylinder
frame26,227,30,257,60,purple_rubber_sphere
frame27,11,106,75,165,yellow_rubber_cube
frame27,188,67,223,104,brown_metal_sphere
frame27,226,30,255,60,purple_rubber_sphere
frame27,210,52,245,93,red_rubber_cylinder
frame28,225,30,254,60,purple_rubber_sphere
frame28,17,105,81,163,yellow_rubber_cube
frame28,188,67,223,104,brown_metal_sphere
frame28,208,52,244,94,red_rubber_cylinder
frame29,224,30,253,59,purple_rubber_sphere
frame29,208,53,242,95,red_rubber_cylinder
frame29,188,67,223,104,brown_metal_sphere
frame29,24,103,87,161,yellow_rubber_cube
frame30,188,68,222,105,brown_metal_sphere
frame30,30,102,93,159,yellow_rubber_cube
frame30,222,30,251,59,purple_rubber_sphere
frame30,207,54,241,96,red_rubber_cylinder
frame31,37,100,98,157,yellow_rubber_cube
frame31,187,69,222,105,brown_metal_sphere
frame31,221,30,250,59,purple_rubber_sphere
frame31,207,54,241,96,red_rubber_cylinder
frame32,186,70,219,106,brown_metal_sphere
frame32,44,98,105,155,yellow_rubber_cube
frame32,219,29,249,59,purple_rubber_sphere
frame32,205,54,240,98,red_rubber_cylinder
frame33,218,29,247,58,purple_rubber_sphere
frame33,184,71,218,107,brown_metal_sphere
frame33,205,55,239,98,red_rubber_cylinder
frame33,49,97,110,154,yellow_rubber_cube
frame34,204,55,239,99,red_rubber_cylinder
frame34,217,29,246,59,purple_rubber_sphere
frame34,56,96,115,151,yellow_rubber_cube
frame34,182,72,217,108,brown_metal_sphere
frame35,181,72,215,109,brown_metal_sphere
frame35,203,55,238,99,red_rubber_cylinder
frame35,62,93,120,150,yellow_rubber_cube
frame35,216,29,245,58,purple_rubber_sphere
frame36,180,72,213,110,brown_metal_sphere
frame36,68,92,125,147,yellow_rubber_cube
frame36,203,56,238,100,red_rubber_cylinder
frame36,214,29,244,58,purple_rubber_sphere
frame37,202,57,237,101,red_rubber_cylinder
frame37,73,91,130,146,yellow_rubber_cube
frame37,213,29,243,58,purple_rubber_sphere
frame37,178,73,212,111,brown_metal_sphere
frame38,212,29,241,57,purple_rubber_sphere
frame38,79,90,136,145,yellow_rubber_cube
frame38,176,74,212,112,brown_metal_sphere
frame38,201,57,237,101,red_rubber_cylinder
frame39,211,29,240,57,purple_rubber_sphere
frame39,85,89,140,142,yellow_rubber_cube
frame39,175,75,210,112,brown_metal_sphere
frame39,201,57,236,102,red_rubber_cylinder
frame40,174,75,209,113,brown_metal_sphere
frame40,209,29,239,57,purple_rubber_sphere
frame40,91,88,144,141,yellow_rubber_cube
frame40,200,58,236,102,red_rubber_cylinder
frame41,173,76,208,114,brown_metal_sphere
frame41,208,29,238,58,purple_rubber_sphere
frame41,95,86,149,139,yellow_rubber_cube
frame41,200,59,236,103,red_rubber_cylinder
frame42,171,77,206,115,brown_metal_sphere
frame42,207,29,236,58,purple_rubber_sphere
frame42,101,85,153,138,yellow_rubber_cube
frame42,199,59,235,103,red_rubber_cylinder
frame43,170,78,205,116,brown_metal_sphere
frame43,206,28,235,57,purple_rubber_sphere
frame43,106,84,158,137,yellow_rubber_cube
frame43,199,60,234,104,red_rubber_cylinder
frame44,169,78,204,117,brown_metal_sphere
frame44,204,28,233,57,purple_rubber_sphere
frame44,111,83,163,135,yellow_rubber_cube
frame44,198,60,233,104,red_rubber_cylinder
frame45,168,79,203,118,brown_metal_sphere
frame45,203,28,233,57,purple_rubber_sphere
frame45,116,82,167,133,yellow_rubber_cube
frame45,198,60,233,105,red_rubber_cylinder
frame46,169,79,205,119,brown_metal_sphere
frame46,202,28,232,57,purple_rubber_sphere
frame46,197,60,232,105,red_rubber_cylinder
frame46,120,81,170,132,yellow_rubber_cube
frame47,172,80,207,119,brown_metal_sphere
frame47,197,61,231,105,red_rubber_cylinder
frame47,122,81,170,131,yellow_rubber_cube
frame47,201,28,230,57,purple_rubber_sphere
frame48,197,61,231,106,red_rubber_cylinder
frame48,125,80,171,129,yellow_rubber_cube
frame48,175,81,211,119,brown_metal_sphere
frame48,200,28,229,57,purple_rubber_sphere
frame49,195,61,231,107,red_rubber_cylinder
frame49,177,81,212,120,brown_metal_sphere
frame49,198,27,228,57,purple_rubber_sphere
frame49,128,79,173,129,yellow_rubber_cube
frame50,130,79,174,129,yellow_rubber_cube
frame50,197,27,227,56,purple_rubber_sphere
frame50,195,62,230,106,red_rubber_cylinder
frame50,180,82,215,120,brown_metal_sphere
frame51,133,78,176,127,yellow_rubber_cube
frame51,182,83,219,120,brown_metal_sphere
frame51,196,27,225,56,purple_rubber_sphere
frame51,193,63,230,106,red_rubber_cylinder
frame52,185,84,220,120,brown_metal_sphere
frame52,135,77,177,127,yellow_rubber_cube
frame52,195,27,224,56,purple_rubber_sphere
frame52,192,63,228,106,red_rubber_cylinder
frame53,188,84,224,121,brown_metal_sphere
frame53,194,27,222,56,purple_rubber_sphere
frame53,137,77,181,126,yellow_rubber_cube
frame54,191,85,226,121,brown_metal_sphere
frame54,139,76,182,126,yellow_rubber_cube
frame54,193,27,221,56,purple_rubber_sphere
frame54,191,63,229,92,red_rubber_cube
frame55,194,85,230,121,brown_metal_sphere
frame55,191,27,221,56,purple_rubber_sphere
frame55,140,74,185,125,yellow_rubber_cube
frame55,190,64,229,92,red_rubber_cube
frame56,191,26,219,55,purple_rubber_sphere
frame56,140,73,188,124,yellow_rubber_cube
frame56,195,85,233,123,brown_metal_sphere
frame56,190,65,229,93,red_rubber_cube
frame56,191,64,229,100,red_rubber_cylinder
frame57,200,85,236,122,brown_metal_sphere
frame57,141,73,189,124,yellow_rubber_cube
frame57,189,26,218,55,purple_rubber_sphere
frame57,190,65,229,107,red_rubber_cylinder
frame57,189,65,229,95,red_rubber_cube
frame58,202,84,239,122,brown_metal_sphere
frame58,143,72,192,123,yellow_rubber_cube
frame58,188,26,217,55,purple_rubber_sphere
frame58,189,66,227,109,red_rubber_cylinder
frame59,206,84,241,122,brown_metal_sphere
frame59,187,25,217,55,purple_rubber_sphere
frame59,144,71,194,122,yellow_rubber_cube
frame59,189,66,228,109,red_rubber_cube
frame59,189,66,226,109,red_rubber_cylinder
frame60,207,84,244,123,brown_metal_sphere
frame60,186,25,216,55,purple_rubber_sphere
