frames,x1,y1,x2,y2,class
frame0,320,145,376,214,purple_metal_cylinder
frame0,127,118,173,165,purple_rubber_sphere
frame1,127,118,173,165,purple_rubber_sphere
frame1,320,144,376,214,purple_metal_cylinder
frame2,127,118,173,165,purple_rubber_sphere
frame2,320,144,376,214,purple_metal_cylinder
frame3,127,118,173,165,purple_rubber_sphere
frame3,320,144,376,214,purple_metal_cylinder
frame4,127,118,173,165,purple_rubber_sphere
frame4,320,144,376,214,purple_metal_cylinder
frame5,127,118,173,165,purple_rubber_sphere
frame5,320,144,376,214,purple_metal_cylinder
frame6,127,118,173,165,purple_rubber_sphere
frame6,320,144,376,214,purple_metal_cylinder
frame7,127,118,173,165,purple_rubber_sphere
frame7,320,144,376,214,purple_metal_cylinder
frame8,127,118,173,165,purple_rubber_sphere
frame8,320,144,376,214,purple_metal_cylinder
frame9,127,118,173,165,purple_rubber_sphere
frame9,320,144,376,214,purple_metal_cylinder
frame10,127,118,173,165,purple_rubber_sphere
frame10,320,144,376,214,purple_metal_cylinder
frame11,127,118,173,165,purple_rubber_sphere
frame11,320,144,376,214,purple_metal_cylinder
frame12,127,118,173,165,purple_rubber_sphere
frame12,320,144,376,214,purple_metal_cylinder
frame13,127,118,173,165,purple_rubber_sphere
frame13,320,144,376,214,purple_metal_cylinder
frame14,127,118,173,165,purple_rubber_sphere
frame14,320,144,376,214,purple_metal_cylinder
frame15,127,118,173,165,purple_rubber_sphere
frame15,320,144,376,214,purple_metal_cylinder
frame16,127,118,173,165,purple_rubber_sphere
frame16,320,144,376,214,purple_metal_cylinder
frame17,127,118,173,165,purple_rubber_sphere
frame17,320,144,376,214,purple_metal_cylinder
frame18,127,118,173,165,purple_rubber_sphere
frame18,320,144,376,214,purple_metal_cylinder
frame19,127,118,173,165,purple_rubber_sphere
frame19,320,144,376,214,purple_metal_cylinder
frame20,127,118,173,165,purple_rubber_sphere
frame20,320,144,376,214,purple_metal_cylinder
frame21,320,144,376,214,purple_metal_cylinder
frame21,127,118,173,165,purple_rubber_sphere
frame22,320,144,376,214,purple_metal_cylinder
frame22,127,118,173,165,purple_rubber_sphere
frame23,127,118,173,165,purple_rubber_sphere
frame23,320,144,376,214,purple_metal_cylinder
frame24,127,118,173,165,purple_rubber_sphere
frame24,320,144,376,214,purple_metal_cylinder
frame24,260,283,347,320,yellow_rubber_cube
frame25,127,118,173,165,purple_rubber_sphere
frame25,320,144,376,214,purple_metal_cylinder
frame25,266,274,350,320,yellow_rubber_cube
frame26,127,118,173,165,purple_rubber_sphere
frame26,320,144,376,214,purple_metal_cylinder
frame26,267,269,354,320,yellow_rubber_cube
frame27,127,118,173,165,purple_rubber_sphere
frame27,320,145,376,214,purple_metal_cylinder
frame27,272,262,356,320,yellow_rubber_cube
frame28,127,118,173,165,purple_rubber_sphere
frame28,320,145,376,213,purple_metal_cylinder
frame28,275,255,362,320,yellow_rubber_cube
frame29,320,145,376,213,purple_metal_cylinder
frame29,127,118,173,165,purple_rubber_sphere
frame29,279,250,363,320,yellow_rubber_cube
frame30,321,146,376,212,purple_metal_cylinder
frame30,127,119,172,165,purple_rubber_sphere
frame30,280,244,365,320,yellow_rubber_cube
frame31,321,146,376,211,purple_metal_cylinder
frame31,127,119,172,164,purple_rubber_sphere
frame31,285,237,368,320,yellow_rubber_cube
frame32,321,146,375,211,purple_metal_cylinder
frame32,127,119,172,164,purple_rubber_sphere
frame32,288,234,369,320,yellow_rubber_cube
frame33,321,146,375,211,purple_metal_cylinder
frame33,127,119,172,164,purple_rubber_sphere
frame33,291,228,371,320,yellow_rubber_cube
frame34,127,119,172,165,purple_rubber_sphere
frame34,321,146,375,210,purple_metal_cylinder
frame34,292,222,373,314,yellow_rubber_cube
frame35,127,119,172,165,purple_rubber_sphere
frame35,321,146,376,210,purple_metal_cylinder
frame35,295,217,375,308,yellow_rubber_cube
frame36,127,119,172,165,purple_rubber_sphere
frame36,321,146,376,211,purple_metal_cylinder
frame36,298,212,378,300,yellow_rubber_cube
frame37,127,119,172,165,purple_rubber_sphere
frame37,321,146,375,209,purple_metal_cylinder
frame37,300,207,378,295,yellow_rubber_cube
frame38,127,118,173,165,purple_rubber_sphere
frame38,321,146,375,210,purple_metal_cylinder
frame38,303,203,379,289,yellow_rubber_cube
frame39,320,146,375,210,purple_metal_cylinder
frame39,127,118,172,165,purple_rubber_sphere
frame39,304,200,381,283,yellow_rubber_cube
frame40,127,118,172,165,purple_rubber_sphere
frame40,321,146,375,204,purple_metal_cylinder
frame40,308,194,382,277,yellow_rubber_cube
frame41,127,118,172,165,purple_rubber_sphere
frame41,321,146,375,201,purple_metal_cylinder
frame41,309,191,383,273,yellow_rubber_cube
frame42,127,118,172,165,purple_rubber_sphere
frame42,321,146,375,199,purple_metal_cylinder
frame42,311,187,385,267,yellow_rubber_cube
frame43,127,118,172,165,purple_rubber_sphere
frame43,321,146,375,197,purple_metal_cylinder
frame43,313,183,387,262,yellow_rubber_cube
frame44,127,118,172,165,purple_rubber_sphere
frame44,321,145,375,196,purple_metal_cylinder
frame44,315,180,388,257,yellow_rubber_cube
frame45,127,118,172,165,purple_rubber_sphere
frame45,321,145,375,195,purple_metal_cylinder
frame45,316,175,388,252,yellow_rubber_cube
frame46,127,118,172,165,purple_rubber_sphere
frame46,322,146,375,192,purple_metal_cylinder
frame46,318,173,390,247,yellow_rubber_cube
frame47,317,144,375,199,purple_metal_cylinder
frame47,127,118,172,165,purple_rubber_sphere
frame47,321,170,392,245,yellow_rubber_cube
frame48,317,143,374,201,purple_metal_cylinder
frame48,127,118,172,165,purple_rubber_sphere
frame48,325,169,393,242,yellow_rubber_cube
frame49,317,142,371,203,purple_metal_cylinder
frame49,127,118,172,165,purple_rubber_sphere
frame49,330,168,395,240,yellow_rubber_cube
frame50,317,140,371,202,purple_metal_cylinder
frame50,127,118,172,165,purple_rubber_sphere
frame50,332,166,396,238,yellow_rubber_cube
frame51,316,138,369,201,purple_metal_cylinder
frame51,127,118,172,165,purple_rubber_sphere
frame51,337,165,398,238,yellow_rubber_cube
frame52,315,137,368,199,purple_metal_cylinder
frame52,127,118,172,165,purple_rubber_sphere
frame52,339,163,399,236,yellow_rubber_sphere
frame52,338,163,400,235,yellow_rubber_cube
frame53,314,136,368,198,purple_metal_cylinder
frame53,127,118,172,165,purple_rubber_sphere
frame53,340,162,401,234,yellow_rubber_cube
frame54,127,118,172,165,purple_rubber_sphere
frame54,314,134,367,197,purple_metal_cylinder
frame54,342,162,402,233,yellow_rubber_sphere
frame55,127,118,172,165,purple_rubber_sphere
frame55,313,132,366,195,purple_metal_cylinder
frame55,344,159,404,232,yellow_rubber_sphere
frame56,127,118,172,165,purple_rubber_sphere
frame56,346,157,406,230,yellow_rubber_sphere
frame56,312,131,363,192,purple_metal_cylinder
frame57,348,156,408,229,yellow_rubber_sphere
frame57,127,118,172,165,purple_rubber_sphere
frame57,312,130,362,191,purple_metal_cylinder
frame58,350,155,411,228,yellow_rubber_sphere
frame58,127,118,172,165,purple_rubber_sphere
frame58,311,128,361,188,purple_metal_cylinder
frame59,351,153,413,227,yellow_rubber_sphere
frame59,127,118,172,165,purple_rubber_sphere
frame59,310,126,360,187,purple_metal_cylinder
frame60,354,151,415,225,yellow_rubber_sphere
frame60,127,118,172,165,purple_rubber_sphere
frame60,309,125,358,186,purple_metal_cylinder
frame61,355,150,416,224,yellow_rubber_sphere
frame61,127,118,172,165,purple_rubber_sphere
frame61,309,124,357,184,purple_metal_cylinder
frame62,127,118,172,165,purple_rubber_sphere
frame62,357,149,418,222,yellow_rubber_sphere
frame62,308,123,357,182,purple_metal_cylinder
frame63,127,118,172,165,purple_rubber_sphere
frame63,358,149,420,221,yellow_rubber_sphere
frame63,308,121,356,180,purple_metal_cylinder
frame64,127,118,172,165,purple_rubber_sphere
frame64,307,120,356,179,purple_metal_cylinder
frame64,361,147,422,218,yellow_rubber_sphere
frame65,127,118,172,165,purple_rubber_sphere
frame65,306,119,355,177,purple_metal_cylinder
frame65,362,145,423,218,yellow_rubber_sphere
frame65,466,41,479,73,brown_rubber_sphere
frame66,305,118,354,176,purple_metal_cylinder
frame66,127,118,172,165,purple_rubber_sphere
frame66,364,145,425,216,yellow_rubber_cube
frame66,363,144,425,216,yellow_rubber_sphere
frame66,463,41,480,75,brown_rubber_sphere
frame67,127,118,172,165,purple_rubber_sphere
frame67,305,116,353,174,purple_metal_cylinder
frame67,367,145,427,215,yellow_rubber_cube
frame67,460,41,480,76,brown_rubber_sphere
frame68,127,118,172,165,purple_rubber_sphere
frame68,304,114,352,173,purple_metal_cylinder
frame68,368,144,429,214,yellow_rubber_cube
frame68,458,42,479,77,brown_rubber_sphere
frame69,127,118,172,165,purple_rubber_sphere
frame69,304,113,351,171,purple_metal_cylinder
frame69,369,142,429,212,yellow_rubber_cube
frame69,455,43,479,77,brown_rubber_sphere
frame70,127,118,172,165,purple_rubber_sphere
frame70,303,112,351,170,purple_metal_cylinder
frame70,372,141,431,212,yellow_rubber_cube
frame70,451,45,479,78,brown_rubber_sphere
frame71,127,118,172,165,purple_rubber_sphere
frame71,374,140,434,211,yellow_rubber_cube
frame71,302,111,350,169,purple_metal_cylinder
frame71,449,46,479,79,brown_rubber_sphere
frame72,127,118,172,165,purple_rubber_sphere
frame72,375,139,435,210,yellow_rubber_cube
frame72,302,110,349,168,purple_metal_cylinder
frame72,444,46,480,81,brown_rubber_sphere
frame73,127,118,172,165,purple_rubber_sphere
frame73,377,138,437,209,yellow_rubber_cube
frame73,301,109,349,166,purple_metal_cylinder
frame73,442,47,478,81,brown_rubber_sphere
frame74,127,119,172,165,purple_rubber_sphere
frame74,379,138,439,207,yellow_rubber_cube
frame74,301,108,348,165,purple_metal_cylinder
frame74,439,47,475,82,brown_rubber_sphere
frame75,127,119,172,165,purple_rubber_sphere
frame75,380,138,440,206,yellow_rubber_cube
frame75,300,107,347,164,purple_metal_cylinder
frame75,435,48,472,83,brown_rubber_sphere
frame76,127,119,172,165,purple_rubber_sphere
frame76,381,137,441,205,yellow_rubber_cube
frame76,299,106,347,163,purple_metal_cylinder
frame76,432,48,469,84,brown_rubber_sphere
frame77,127,119,172,165,purple_rubber_sphere
frame77,299,104,346,162,purple_metal_cylinder
frame77,382,135,443,204,yellow_rubber_cube
frame77,429,49,466,85,brown_rubber_sphere
frame78,127,119,172,165,purple_rubber_sphere
